fhCentralized CHAOS Engine. Type help for menu
CCHAOS:K_CC_04Q.xml
StreamSinkOperatorDemo
  MultiQAggCCOperator
    StreamSourceOperator

------------- Memory Information -------------
Time: 0
Max memory: 885.375MB
Used memory: 3.445MB
----------------------------------------------
StreamEngineExecutor: Started
StreamStatisticExecutor: Started
ExecTime	TuplesPrcss	QueryID	Result
StreamGeneratorExecutor: Started
StreamStatisticExecutor: Started
CCHAOS:ExecTime	TuplesPrcss	QueryID	Result
83		880		2		3140024
84		882		1		4882484
85		882		3		3712201
86		882		4		4489822
86		883		2		4180740
86		891		2		3839028
86		896		1		3599158
86		896		3		3755212
87		896		4		3756717
87		897		1		4767295
87		897		3		4967050
87		897		4		4935416
88		902		2		3274953
88		907		2		4445862
89		908		1		3162037
90		908		3		3488395
91		908		4		3131544
91		913		1		4226132
91		913		3		4625314
91		913		4		4272446
91		920		2		3519390
91		924		1		3427841
91		924		3		3373725
91		924		4		4498472
91		925		2		4718636
91		931		2		3328536
91		933		1		3565132
91		933		3		4531276
91		933		4		4366381
92		939		1		5164262
93		939		3		3489823
94		939		4		4643333
94		942		2		4524194
94		946		1		4902020
94		946		3		4614119
94		946		4		3158315
94		948		2		3284722
94		954		1		3226679
94		954		3		4592799
95		954		4		2901083
95		955		2		4472650
95		966		2		3362812
95		968		1		3650019
95		968		3		3740022
95		968		4		3255117
95		969		1		3460923
95		969		3		4915208
96		969		4		4363582
96		975		2		4803914
96		983		1		3529682
96		983		3		3297674
96		983		4		3294071
96		984		2		3742223
97		987		2		5207249
97		992		1		3501568
97		992		3		3498889
97		992		4		3582157
97		993		2		4979812
97		996		1		3380248
97		996		3		3042788
97		996		4		4676234
97		1003		1		4428436
97		1003		3		4012769
97		1003		4		4770401
97		1008		2		3961676
97		1009		2		5157980
97		1012		1		4606722
97		1012		3		4126688
97		1012		4		4820466
97		1017		2		4722352
97		1024		1		3656466
97		1024		3		3218125
97		1024		4		3762906
97		1029		2		5008424
97		1032		1		3522449
97		1032		3		3384158
97		1032		4		3727995
97		1037		1		3124887
97		1037		3		4370149
97		1037		4		4827719
97		1038		2		4104961
97		1041		2		5346281
97		1047		1		3057722
98		1047		3		3609624
99		1047		4		3863175
99		1051		2		3390725
99		1055		1		3320037
99		1055		3		3922778
99		1055		4		3935039
99		1058		2		4568711
99		1064		1		3564242
99		1064		3		3875762
99		1064		4		4048398
99		1068		2		4570217
99		1071		1		3784732
99		1071		3		3705961
99		1071		4		4103666
99		1073		1		4883591
100		1073		3		4768958
101		1073		4		5357510
101		1075		2		3132200
102		1083		1		4448738
103		1083		3		4621455
104		1083		4		4913604
104		1086		2		3480579
104		1094		1		3705710
104		1094		3		3338788
104		1094		4		5278926
104		1095		2		3391478
104		1097		1		4949925
104		1097		3		4488600
104		1097		4		5206093
104		1103		2		3558173
104		1109		1		5023391
104		1109		3		3668637
104		1109		4		3983948
104		1110		2		3424051
104		1113		2		4553218
104		1120		1		3710175
104		1120		3		3974011
104		1120		4		3833670
104		1122		2		4587075
104		1128		1		3849549
104		1128		3		4255737
104		1128		4		3942173
104		1131		2		4233868
104		1135		1		4020678
104		1135		3		4577869
105		1135		4		4077521
105		1141		2		3113424
105		1142		1		5478024
105		1142		3		4549159
105		1142		4		4259911
105		1148		1		5776171
105		1148		3		4533423
105		1148		4		5901892
105		1151		2		3433203
105		1155		1		5722171
105		1155		3		4243645
105		1155		4		5789440
105		1158		2		4565099
105		1162		2		5062411
106		1164		1		4249010
107		1164		3		4059648
108		1164		4		3560525
108		1169		1		5593812
108		1169		3		5359521
108		1169		4		4750586
108		1176		2		4014897
108		1179		1		5337060
108		1179		3		3705029
108		1179		4		4650162
108		1183		2		4035382
108		1186		1		3557887
108		1186		3		3560630
108		1186		4		4728670
108		1187		2		5216430
108		1194		1		4818028
108		1194		3		4815698
108		1194		4		4804329
108		1197		2		5126277
108		1205		1		3693823
108		1205		3		3928724
108		1205		4		3748029
108		1206		2		4209116
108		1209		1		4927358
108		1209		3		5211502
108		1209		4		4948269
108		1216		2		4210871
108		1221		2		4281608
108		1224		1		4091196
108		1224		3		3763118
108		1224		4		3687123
108		1228		1		3765976
108		1228		3		3727006
108		1228		4		4867729
108		1232		2		4242630
108		1235		1		5053444
108		1235		3		5011849
108		1235		4		3608038
108		1239		2		4482709
108		1241		2		5707001
108		1246		1		3605571
108		1246		3		3776439
108		1246		4		5129526
108		1249		2		5267743
108		1255		1		5197783
108		1255		3		4144434
108		1255		4		3953367
108		1259		1		5122849
108		1259		3		3794901
108		1259		4		3625643
108		1261		2		3852143
108		1269		2		3537629
108		1271		1		4193251
108		1271		3		5577924
108		1271		4		3651963
108		1279		2		3968130
108		1280		1		4573430
108		1280		3		4390590
108		1280		4		3569138
108		1281		1		5921616
108		1281		3		5734838
108		1281		4		4712046
108		1288		2		4471943
108		1293		2		4638359
108		1296		1		4195754
108		1296		3		4657286
108		1296		4		3848002
108		1297		2		6046872
108		1299		1		3736262
108		1299		3		6043304
108		1299		4		5088328
108		1307		2		4516074
108		1312		1		3950512
109		1312		3		4455041
110		1312		4		4180941
110		1313		1		5204949
110		1313		3		5844417
110		1313		4		5449206
110		1317		2		4671850
110		1324		1		4176512
110		1324		3		4483221
110		1324		4		5773812
110		1328		2		4733785
110		1334		2		4308416
110		1336		1		4583934
110		1336		3		4818125
110		1336		4		4224569
110		1338		2		6012150
110		1343		1		4631200
110		1343		3		4726815
110		1343		4		3977248
110		1347		2		3625685
111		1349		1		5970814
112		1349		3		4668839
113		1349		4		5066334
114		1356		1		5909325
115		1356		3		4530313
116		1356		4		3647342
116		1360		2		3782747
116		1361		1		4180169
116		1361		3		5808089
116		1361		4		4757488
116		1367		2		3952331
116		1374		2		4108977
116		1375		1		4255304
116		1375		3		4466835
116		1375		4		3519529
116		1382		2		4188752
116		1384		1		4219241
116		1384		3		4426093
116		1384		4		3776060
116		1387		1		5746594
116		1387		3		4276388
116		1387		4		5264373
116		1391		2		3978198
116		1397		1		4306133
116		1397		3		5762654
116		1397		4		5508255
116		1398		2		5211969
116		1403		2		3731156
116		1406		1		4270470
116		1406		3		4283322
116		1406		4		5737889
116		1409		1		5458401
116		1409		3		5467620
116		1409		4		5613323
116		1415		2		4027259
116		1419		1		5121146
116		1419		3		4969362
116		1419		4		3672906
117		1420		2		3891543
117		1426		1		3581717
117		1426		3		5445582
117		1426		4		5180905
117		1427		2		5029526
117		1435		2		4999748
117		1439		1		3483134
117		1439		3		3966265
117		1439		4		4067384
118		1442		2		5142338
118		1448		1		3686594
118		1448		3		4209383
118		1448		4		4079787
118		1449		1		4766109
118		1449		3		5411617
118		1449		4		5297022
118		1455		2		3884984
118		1457		2		5193155
118		1461		1		3478473
118		1461		3		3437949
118		1461		4		3328276
118		1466		1		4650690
118		1466		3		4644938
118		1466		4		4483199
118		1470		2		4121620
118		1475		2		3814246
118		1477		1		3705791
118		1477		3		5072388
118		1477		4		3784729
118		1485		2		5127078
118		1488		1		3750001
118		1488		3		3963149
118		1488		4		3933885
118		1491		2		5755927
118		1496		1		3684163
118		1496		3		4440249
118		1496		4		3956410
118		1502		1		3860048
118		1502		3		4496644
118		1502		4		3828038
118		1504		2		4659786
118		1508		1		5379534
119		1508		3		4444788
120		1508		4		5274192
120		1512		2		4786635
120		1516		2		4888644
120		1519		1		3739826
121		1519		3		4377246
122		1519		4		3480970
122		1522		2		4693487
123		1527		1		3689980
124		1527		3		4696892
125		1527		4		3700933
125		1529		2		6140134
126		1536		1		3997235
127		1536		3		4682168
128		1536		4		3957447
128		1541		1		3665678
128		1541		3		4317910
128		1541		4		5172279
128		1543		2		4601036
128		1545		2		6031255
128		1548		1		4887836
128		1548		3		3955183
128		1548		4		5098771
128		1553		1		5150360
129		1553		3		3645065
130		1553		4		5122111
130		1560		2		4565015
130		1563		2		5870505
130		1564		1		5379727
130		1564		3		3928837
130		1564		4		4979044
130		1572		2		4273489
131		1573		1		3678578
132		1573		3		3957628
133		1573		4		4841029
133		1580		1		3407375
134		1580		3		3674999
135		1580		4		4871704
135		1584		2		4341734
135		1586		2		3972886
135		1591		1		4866957
135		1591		3		3615663
135		1591		4		4175157
135		1596		1		4799137
135		1596		3		4756990
135		1596		4		3962404
135		1600		2		3961669
135		1602		2		5533862
135		1607		1		3726916
135		1607		3		3766713
136		1607		4		4525515
136		1612		1		5275667
136		1612		3		5362214
136		1612		4		4626685
136		1615		2		5317489
137		1618		1		3354690
138		1618		3		3948991
139		1618		4		6013844
139		1619		2		5155666
139		1626		2		3587205
139		1628		1		4801102
139		1628		3		5601150
139		1628		4		4332098
139		1634		1		4720950
139		1634		3		3533354
140		1634		4		5594326
140		1638		2		3572700
141		1643		1		5006665
142		1643		3		5068768
143		1643		4		4101510
143		1648		2		3486806
143		1654		2		3741439
143		1656		1		3655866
143		1656		3		4065505
143		1656		4		3906848
143		1660		1		3615294
143		1660		3		5308353
143		1660		4		5052300
143		1664		2		4095866
143		1666		2		5326133
144		1671		1		3591884
145		1671		3		4095443
146		1671		4		3677258
146		1673		1		4742421
146		1673		3		5363139
146		1673		4		4785424
146		1679		2		4262432
146		1682		1		4698602
146		1682		3		4790486
146		1682		4		4592169
147		1688		2		4407610
147		1690		2		5725715
147		1692		1		3383637
147		1692		3		4770657
147		1692		4		4417152
147		1699		1		4813069
147		1699		3		3374141
147		1699		4		4633544
147		1701		2		4141786
147		1706		1		4469248
147		1706		3		4423019
148		1706		4		3410422
148		1709		2		3761828
148		1716		1		4128497
148		1716		3		3294223
148		1716		4		4593460
148		1720		2		4038640
148		1723		2		5223640
148		1727		1		3286274
148		1727		3		3304849
148		1727		4		3632570
148		1729		1		4362989
148		1729		3		4404112
148		1729		4		4800302
148		1730		2		4779026
148		1737		1		4314461
148		1737		3		4383803
148		1737		4		3056572
148		1738		2		4302041
148		1746		1		4162583
148		1746		3		4792567
148		1746		4		4556239
148		1747		2		4229691
148		1757		1		2817786
149		1757		3		3414359
150		1757		4		4734655
150		1760		2		3532614
150		1763		1		4168351
150		1763		3		4986099
150		1763		4		4011541
150		1767		2		3301244
150		1769		2		4502361
150		1772		1		4247635
150		1772		3		3629641
150		1772		4		3897945
151		1779		2		4987160
151		1781		1		3421763
151		1781		3		3745154
151		1781		4		4130474
152		1786		2		5090573
152		1792		1		3873659
152		1792		3		3804237
153		1792		4		4302569
153		1793		1		5107599
153		1793		3		5019569
153		1793		4		4019247
153		1800		2		4121545
153		1802		2		5820610
153		1807		1		3750613
153		1807		3		3705168
153		1807		4		4042245
154		1812		2		3753935
154		1816		1		3820916
154		1816		3		3938237
154		1816		4		4313178
154		1817		2		4974584
154		1822		1		4126022
154		1822		3		5480945
154		1822		4		5969970
154		1828		2		3453814
154		1829		1		4471483
154		1829		3		5662001
155		1829		4		6099826
155		1833		2		4673881
155		1834		1		4165026
155		1834		3		5492807
155		1834		4		5799531
155		1843		2		3424228
155		1846		1		4365833
155		1846		3		4019498
155		1846		4		5468552
155		1853		1		4117398
155		1853		3		5269919
155		1853		4		3745572
155		1855		2		3547565
155		1859		2		4722984
155		1862		1		4309891
156		1862		3		3926679
157		1862		4		3826737
157		1867		1		6062166
157		1867		3		5546505
158		1867		4		5246239
158		1868		2		3276934
159		1876		2		4414189
159		1878		1		4466863
159		1878		3		4244887
159		1878		4		3379335
159		1881		2		4456411
159		1883		1		5856694
159		1883		3		4012574
159		1883		4		4457866
159		1890		2		4508851
159		1895		1		4448185
159		1895		3		4097309
159		1895		4		4738830
159		1897		1		5725859
159		1897		3		3820261
159		1897		4		4642545
159		1903		2		3420749
159		1907		2		4546995
160		1911		1		4172429
161		1911		3		5420779
162		1911		4		3753235
162		1914		2		4613392
162		1917		1		3628897
162		1917		3		4092839
162		1917		4		3409788
162		1922		1		4751044
162		1922		3		5355331
162		1922		4		4574554
162		1926		2		3650001
163		1932		1		3285613
164		1932		3		3673592
165		1932		4		4605159
165		1935		2		4027864
165		1937		1		4460815
165		1937		3		4962490
165		1937		4		4693315
165		1944		2		4358394
165		1949		1		3357139
165		1949		3		3747511
165		1949		4		4837144
165		1951		2		4318535
165		1954		1		4621078
165		1954		3		3641203
165		1954		4		3205533
165		1955		2		5592932
165		1966		1		4775788
165		1966		3		3863065
165		1966		4		3361483
165		1968		2		4252886
165		1972		1		3929667
165		1972		3		3990947
165		1972		4		4963393
165		1973		2		5970083
165		1980		2		4263422
166		1983		1		3884624
167		1983		3		3983801
168		1983		4		5449330
168		1985		2		5587985
168		1989		1		5050743
168		1989		3		3566449
168		1989		4		3889493
168		1994		2		5581390
168		1997		1		3817410
168		1997		3		3455783
168		1997		4		5539493
168		2005		2		5953938
168		2006		1		3582452
168		2006		3		3600818
169		2006		4		4209554
169		2009		2		5527760
169		2015		1		3742800
169		2015		3		3850177
169		2015		4		4381708
169		2021		1		5232835
169		2021		3		5391883
169		2021		4		4219838
169		2022		2		3875545
169		2028		1		5043449
169		2028		3		3724537
169		2028		4		5399685
169		2032		2		3721496
169		2034		1		4853370
169		2034		3		4901173
169		2034		4		4889577
169		2035		2		4843674
169		2043		2		4801701
169		2046		1		3872575
170		2046		3		4956275
171		2046		4		5164525
171		2049		1		5077610
171		2049		3		5068683
171		2049		4		3445371
171		2056		2		3635225
171		2057		1		4635621
171		2057		3		4906663
172		2057		4		4633371
172		2058		2		4762493
172		2068		1		4943543
172		2068		3		5592865
172		2068		4		4968831
172		2072		2		3241264
172		2078		1		3868665
172		2078		3		4540938
172		2078		4		5303503
172		2079		2		3504962
172		2081		1		5085337
172		2081		3		5974699
172		2081		4		5318894
172		2085		2		4583570
172		2094		2		3585624
172		2096		1		3971534
172		2096		3		4702221
172		2096		4		3780014
172		2099		2		4789100
172		2101		1		3507633
173		2101		3		6040589
174		2101		4		3830305
175		2108		1		3773524
176		2108		3		4543295
177		2108		4		5440175
177		2110		2		3662993
177		2113		2		4814084
177		2116		1		5257333
177		2116		3		4689415
177		2116		4		3846018
177		2123		1		5292485
177		2123		3		4080835
177		2123		4		4969404
177		2124		2		3874131
177		2133		2		5461065
177		2135		1		3939346
177		2135		3		4273156
177		2135		4		3565612
177		2137		1		5135372
177		2137		3		5511346
177		2137		4		4622338
177		2142		2		4151123
177		2145		1		4935928
177		2145		3		4952409
177		2145		4		4161886
178		2151		2		5490993
178		2153		1		4783237
178		2153		3		3159865
178		2153		4		4108649
178		2158		2		6114755
178		2166		2		4836410
178		2167		1		3514629
178		2167		3		3079322
178		2167		4		3131150
178		2169		1		4803439
178		2169		3		4250498
178		2169		4		4300423
178		2176		2		4886461
178		2182		2		4904880
178		2183		1		4940621
178		2183		3		3470187
178		2183		4		3453895
178		2185		1		4989460
178		2185		3		4674896
178		2185		4		4705493
178		2192		2		5190718
178		2198		2		5086463
178		2200		1		3901333
178		2200		3		3994030
178		2200		4		3993827
178		2201		2		6497866
178		2206		1		3891229
178		2206		3		4004260
178		2206		4		5673201
178		2211		2		6034692
179		2213		1		5494337
180		2213		3		3917110
181		2213		4		4177085
181		2223		2		4252593
181		2224		1		4139164
181		2224		3		4090496
181		2224		4		4208038
181		2231		2		4534752
181		2232		1		3985615
182		2232		3		4374477
183		2232		4		4133810
183		2237		2		4517619
183		2238		1		3869134
183		2238		3		3970194
183		2238		4		5331456
184		2241		1		5120555
185		2241		3		5246973
186		2241		4		3698111
186		2242		2		5922492
186		2253		2		5469410
186		2254		1		3893608
186		2254		3		3994800
186		2254		4		3647285
186		2258		2		5837722
186		2261		1		3923532
186		2261		3		5208335
186		2261		4		4778478
186		2269		1		3709888
187		2269		3		3775511
188		2269		4		4721770
188		2271		2		4370422
188		2275		1		3766567
188		2275		3		5454817
188		2275		4		4951846
188		2279		2		4255215
188		2281		2		5496350
188		2285		1		4962798
188		2285		3		3843817
188		2285		4		4873246
188		2289		2		5562974
188		2296		1		3696609
188		2296		3		4248722
188		2296		4		3861001
188		2298		2		5264297
188		2304		1		3844129
188		2304		3		4289346
188		2304		4		3803936
189		2308		2		3651596
189		2309		1		3341161
189		2309		3		5527794
189		2309		4		4956026
190		2316		1		4756300
191		2316		3		6028808
192		2316		4		5308836
192		2319		2		3605151
192		2321		2		4808612
192		2324		1		3378787
192		2324		3		4089110
192		2324		4		5351441
192		2331		2		3182325
192		2332		1		3399523
192		2332		3		4102328
192		2332		4		3808861
192		2337		1		4471639
192		2337		3		5357740
192		2337		4		4938642
193		2342		2		4238258
193		2349		1		4945718
193		2349		3		4058912
193		2349		4		3802246
193		2350		2		3332917
193		2355		2		3641881
193		2360		1		4019945
193		2360		3		4473534
193		2360		4		4202719
193		2366		2		5128715
193		2367		1		4157754
193		2367		3		4520609
193		2367		4		4205393
193		2370		1		5415205
194		2370		3		5884043
195		2370		4		3822755
195		2374		2		5334820
195		2378		1		5458123
195		2378		3		4362703
196		2378		4		5325542
196		2382		2		3991037
196		2385		1		5061566
196		2385		3		5617304
196		2385		4		4872173
196		2388		2		5101854
196		2395		2		3991949
196		2400		1		3422048
196		2400		3		4109973
196		2400		4		3805622
196		2402		1		4437143
196		2402		3		5293876
196		2402		4		4982327
197		2406		2		3946843
197		2409		2		5080895
197		2414		1		3380781
197		2414		3		4763529
197		2414		4		4563057
197		2417		2		4705171
197		2420		1		4918534
197		2420		3		3854880
197		2420		4		3615613
198		2425		2		4456457
198		2429		1		4623842
198		2429		3		3902847
198		2429		4		3329330
199		2434		1		4266882
200		2434		3		5163350
201		2434		4		3129396
201		2437		2		4145963
201		2444		2		3471225
201		2448		1		3481165
201		2448		3		3641153
201		2448		4		3592081
201		2451		2		3243843
201		2452		1		4583155
201		2452		3		3662281
201		2452		4		3421458
201		2458		1		3277881
201		2458		3		4931534
201		2458		4		4641943
202		2462		2		4378981
202		2468		2		4856851
202		2472		1		3377687
203		2472		3		3891775
204		2472		4		3691774
204		2473		1		4505869
204		2473		3		3518971
204		2473		4		4856445
204		2479		2		3734635
204		2486		1		3276617
204		2486		3		3809851
204		2486		4		3709167
204		2487		2		4131178
204		2491		1		4363765
204		2491		3		5038474
204		2491		4		4881523
204		2494		2		4163488
204		2500		1		4732796
204		2500		3		5466763
204		2500		4		5218930
204		2504		2		4150568
204		2505		1		4725066
204		2505		3		5468339
204		2505		4		3545780
205		2508		2		5361950
205		2515		1		4848810
206		2515		3		3928157
207		2515		4		4729235
207		2516		2		3692118
207		2524		1		3792874
207		2524		3		5594499
208		2524		4		5154918
208		2527		2		4027567
208		2530		1		5010730
208		2530		3		3488590
208		2530		4		5151059
208		2532		2		3678794
208		2539		2		4067393
208		2544		1		4283566
208		2544		3		3673674
208		2544		4		3461628
208		2546		2		5309951
208		2550		1		4297129
209		2550		3		5135700
210		2550		4		4911650
210		2553		2		4997012
210		2560		1		4274050
211		2560		3		4149721
212		2560		4		4076345
212		2564		1		3980667
212		2564		3		3817442
212		2564		4		5314147
212		2567		2		3630963
